page_id,id,group,state,render,device_pass
RM-003,RM-003-room-link-error-normal-ordinary,state,"{""manifestId"": ""RM-003"", ""readTarget"": ""room.link"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""room.link""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/RM-003-room-link-error-normal-ordinary.png,False
RM-003,RM-003-room-link-loading-normal-ordinary,state,"{""manifestId"": ""RM-003"", ""readTarget"": ""room.link"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""room.link""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/RM-003-room-link-loading-normal-ordinary.png,False
RM-004,RM-004-room-enter-error-normal-ordinary,state,"{""manifestId"": ""RM-004"", ""readTarget"": ""room.enter"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""room.enter""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/RM-004-room-enter-error-normal-ordinary.png,False
RM-004,RM-004-room-enter-loading-normal-ordinary,state,"{""manifestId"": ""RM-004"", ""readTarget"": ""room.enter"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""room.enter""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/RM-004-room-enter-loading-normal-ordinary.png,False
RM-006,RM-006-room-members-empty-normal-ordinary,state,"{""manifestId"": ""RM-006"", ""readTarget"": ""room.members"", ""state"": ""empty"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""room.members""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/RM-006-room-members-empty-normal-ordinary.png,False
RM-006,RM-006-room-members-error-normal-ordinary,state,"{""manifestId"": ""RM-006"", ""readTarget"": ""room.members"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""room.members""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/RM-006-room-members-error-normal-ordinary.png,False
RM-006,RM-006-room-members-loading-normal-ordinary,state,"{""manifestId"": ""RM-006"", ""readTarget"": ""room.members"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""room.members""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/RM-006-room-members-loading-normal-ordinary.png,False
RM-007,RM-007-room-members-empty-normal-roomOwner,state,"{""manifestId"": ""RM-007"", ""readTarget"": ""room.members"", ""state"": ""empty"", ""variant"": ""normal"", ""role"": ""roomOwner"", ""readCalls"": [""room.mic-queue"", ""room.members"", ""room.muted"", ""room.managers"", ""room.mic-queue""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/RM-007-room-members-empty-normal-roomOwner.png,False
RM-007,RM-007-room-members-error-normal-roomOwner,state,"{""manifestId"": ""RM-007"", ""readTarget"": ""room.members"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""roomOwner"", ""readCalls"": [""room.mic-queue"", ""room.members"", ""room.muted"", ""room.managers""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/RM-007-room-members-error-normal-roomOwner.png,False
RM-007,RM-007-room-members-loading-normal-roomOwner,state,"{""manifestId"": ""RM-007"", ""readTarget"": ""room.members"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""roomOwner"", ""readCalls"": [""room.mic-queue"", ""room.members"", ""room.muted"", ""room.managers""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/RM-007-room-members-loading-normal-roomOwner.png,False
RM-008,RM-008-room-topic-empty-normal-ordinary,state,"{""manifestId"": ""RM-008"", ""readTarget"": ""room.topic"", ""state"": ""empty"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""room.topic""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/RM-008-room-topic-empty-normal-ordinary.png,False
RM-008,RM-008-room-topic-error-normal-ordinary,state,"{""manifestId"": ""RM-008"", ""readTarget"": ""room.topic"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""room.topic""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/RM-008-room-topic-error-normal-ordinary.png,False
RM-008,RM-008-room-topic-loading-normal-ordinary,state,"{""manifestId"": ""RM-008"", ""readTarget"": ""room.topic"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""room.topic""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/RM-008-room-topic-loading-normal-ordinary.png,False
SC-001,SC-001-community-home-empty-normal-ordinary,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.home"", ""state"": ""empty"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""community.home""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-community-home-empty-normal-ordinary.png,False
SC-001,SC-001-community-home-error-normal-ordinary,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.home"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""community.home""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-community-home-error-normal-ordinary.png,False
SC-001,SC-001-community-home-loading-normal-ordinary,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.home"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""community.home""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-community-home-loading-normal-ordinary.png,False
SC-001,SC-001-community-home-normal-guild-authority-unknown-ordinary,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.home"", ""state"": ""normal"", ""variant"": ""guild-authority-unknown"", ""role"": ""ordinary"", ""readCalls"": [""community.home""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-community-home-normal-guild-authority-unknown-ordinary.png,False
SC-001,SC-001-community-home-normal-normal-anchor,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.home"", ""state"": ""normal"", ""variant"": ""normal"", ""role"": ""anchor"", ""readCalls"": [""community.home""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-community-home-normal-normal-anchor.png,False
SC-001,SC-001-community-home-normal-normal-chair,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.home"", ""state"": ""normal"", ""variant"": ""normal"", ""role"": ""chair"", ""readCalls"": [""community.home""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-community-home-normal-normal-chair.png,False
SC-001,SC-001-community-home-normal-normal-ordinary,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.home"", ""state"": ""normal"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""community.home""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-community-home-normal-normal-ordinary.png,False
SC-001,SC-001-detail-community-guild-normal-guild-closed-anchor,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.guild"", ""state"": ""normal"", ""variant"": ""guild-closed"", ""role"": ""anchor"", ""readCalls"": [""community.guild""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-detail-community-guild-normal-guild-closed-anchor.png,False
SC-001,SC-001-detail-community-guild-normal-guild-closed-chair,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.guild"", ""state"": ""normal"", ""variant"": ""guild-closed"", ""role"": ""chair"", ""readCalls"": [""community.guild""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-detail-community-guild-normal-guild-closed-chair.png,False
SC-001,SC-001-detail-community-guild-normal-guild-closed-ordinary,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.guild"", ""state"": ""normal"", ""variant"": ""guild-closed"", ""role"": ""ordinary"", ""readCalls"": [""community.guild""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-detail-community-guild-normal-guild-closed-ordinary.png,False
SC-001,SC-001-detail-community-guild-normal-guild-pending-ordinary,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.guild"", ""state"": ""normal"", ""variant"": ""guild-pending"", ""role"": ""ordinary"", ""readCalls"": [""community.guild""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-detail-community-guild-normal-guild-pending-ordinary.png,False
SC-001,SC-001-detail-community-guild-normal-normal-anchor,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.guild"", ""state"": ""normal"", ""variant"": ""normal"", ""role"": ""anchor"", ""readCalls"": [""community.guild""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-detail-community-guild-normal-normal-anchor.png,False
SC-001,SC-001-detail-community-guild-normal-normal-chair,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.guild"", ""state"": ""normal"", ""variant"": ""normal"", ""role"": ""chair"", ""readCalls"": [""community.guild""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-detail-community-guild-normal-normal-chair.png,False
SC-001,SC-001-detail-community-guild-normal-normal-ordinary,state,"{""manifestId"": ""SC-001"", ""readTarget"": ""community.guild"", ""state"": ""normal"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""community.guild""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-001-detail-community-guild-normal-normal-ordinary.png,False
SC-002,SC-002-community-members-empty-normal-chair,state,"{""manifestId"": ""SC-002"", ""readTarget"": ""community.members"", ""state"": ""empty"", ""variant"": ""normal"", ""role"": ""chair"", ""readCalls"": [""community.home"", ""community.guild"", ""community.members"", ""community.applications"", ""community.guild""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-002-community-members-empty-normal-chair.png,False
SC-002,SC-002-community-members-error-normal-chair,state,"{""manifestId"": ""SC-002"", ""readTarget"": ""community.members"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""chair"", ""readCalls"": [""community.home"", ""community.guild"", ""community.members""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-002-community-members-error-normal-chair.png,False
SC-002,SC-002-community-members-loading-normal-chair,state,"{""manifestId"": ""SC-002"", ""readTarget"": ""community.members"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""chair"", ""readCalls"": [""community.home"", ""community.guild"", ""community.members""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-002-community-members-loading-normal-chair.png,False
SC-002,SC-002-community-members-normal-normal-anchor,state,"{""manifestId"": ""SC-002"", ""readTarget"": ""community.members"", ""state"": ""normal"", ""variant"": ""normal"", ""role"": ""anchor"", ""readCalls"": [""community.home"", ""community.guild"", ""community.members"", ""community.guild""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-002-community-members-normal-normal-anchor.png,False
SC-002,SC-002-community-members-normal-normal-chair,state,"{""manifestId"": ""SC-002"", ""readTarget"": ""community.members"", ""state"": ""normal"", ""variant"": ""normal"", ""role"": ""chair"", ""readCalls"": [""community.home"", ""community.guild"", ""community.members"", ""community.guild"", ""community.applications"", ""community.guild""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-002-community-members-normal-normal-chair.png,False
SC-003,SC-003-community-invite-empty-normal-ordinary,state,"{""manifestId"": ""SC-003"", ""readTarget"": ""community.invite"", ""state"": ""empty"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""community.invite""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-003-community-invite-empty-normal-ordinary.png,False
SC-003,SC-003-community-invite-error-normal-ordinary,state,"{""manifestId"": ""SC-003"", ""readTarget"": ""community.invite"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""community.invite""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-003-community-invite-error-normal-ordinary.png,False
SC-003,SC-003-community-invite-loading-normal-ordinary,state,"{""manifestId"": ""SC-003"", ""readTarget"": ""community.invite"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""community.invite""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/SC-003-community-invite-loading-normal-ordinary.png,False
US-001,US-001-social-profile-error-normal-ordinary,state,"{""manifestId"": ""US-001"", ""readTarget"": ""social.profile"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""message.conversations"", ""social.profile"", ""discovery.home"", ""social.profile""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-001-social-profile-error-normal-ordinary.png,False
US-001,US-001-social-profile-loading-normal-ordinary,state,"{""manifestId"": ""US-001"", ""readTarget"": ""social.profile"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""message.conversations"", ""social.profile"", ""discovery.home"", ""social.profile""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-001-social-profile-loading-normal-ordinary.png,False
US-003,US-003-social-public-error-normal-ordinary,state,"{""manifestId"": ""US-003"", ""readTarget"": ""social.public"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.public""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-003-social-public-error-normal-ordinary.png,False
US-003,US-003-social-public-loading-normal-ordinary,state,"{""manifestId"": ""US-003"", ""readTarget"": ""social.public"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.public""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-003-social-public-loading-normal-ordinary.png,False
US-004,US-004-social-relations-empty-normal-ordinary,state,"{""manifestId"": ""US-004"", ""readTarget"": ""social.relations"", ""state"": ""empty"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.relations""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-004-social-relations-empty-normal-ordinary.png,False
US-004,US-004-social-relations-error-normal-ordinary,state,"{""manifestId"": ""US-004"", ""readTarget"": ""social.relations"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.relations""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-004-social-relations-error-normal-ordinary.png,False
US-004,US-004-social-relations-loading-normal-ordinary,state,"{""manifestId"": ""US-004"", ""readTarget"": ""social.relations"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.relations""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-004-social-relations-loading-normal-ordinary.png,False
US-006,US-006-social-visitors-empty-normal-ordinary,state,"{""manifestId"": ""US-006"", ""readTarget"": ""social.visitors"", ""state"": ""empty"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.visitors""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-006-social-visitors-empty-normal-ordinary.png,False
US-006,US-006-social-visitors-error-normal-ordinary,state,"{""manifestId"": ""US-006"", ""readTarget"": ""social.visitors"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.visitors""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-006-social-visitors-error-normal-ordinary.png,False
US-006,US-006-social-visitors-loading-normal-ordinary,state,"{""manifestId"": ""US-006"", ""readTarget"": ""social.visitors"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.visitors""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-006-social-visitors-loading-normal-ordinary.png,False
US-007,US-007-social-blacklist-empty-normal-ordinary,state,"{""manifestId"": ""US-007"", ""readTarget"": ""social.blacklist"", ""state"": ""empty"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.privacy"", ""social.blacklist""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-007-social-blacklist-empty-normal-ordinary.png,False
US-007,US-007-social-blacklist-error-normal-ordinary,state,"{""manifestId"": ""US-007"", ""readTarget"": ""social.blacklist"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.privacy"", ""social.blacklist""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-007-social-blacklist-error-normal-ordinary.png,False
US-007,US-007-social-blacklist-loading-normal-ordinary,state,"{""manifestId"": ""US-007"", ""readTarget"": ""social.blacklist"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.privacy"", ""social.blacklist""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-007-social-blacklist-loading-normal-ordinary.png,False
US-009,US-009-history-social-tickets-empty-normal-ordinary,state,"{""manifestId"": ""US-009"", ""readTarget"": ""social.tickets"", ""state"": ""empty"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.tickets""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-009-history-social-tickets-empty-normal-ordinary.png,False
US-009,US-009-history-social-tickets-error-normal-ordinary,state,"{""manifestId"": ""US-009"", ""readTarget"": ""social.tickets"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.tickets""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-009-history-social-tickets-error-normal-ordinary.png,False
US-009,US-009-history-social-tickets-loading-normal-ordinary,state,"{""manifestId"": ""US-009"", ""readTarget"": ""social.tickets"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.tickets""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-009-history-social-tickets-loading-normal-ordinary.png,False
US-009,US-009-social-service-error-normal-ordinary,state,"{""manifestId"": ""US-009"", ""readTarget"": ""social.service"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.service""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-009-social-service-error-normal-ordinary.png,False
US-009,US-009-social-service-loading-normal-ordinary,state,"{""manifestId"": ""US-009"", ""readTarget"": ""social.service"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.service""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-009-social-service-loading-normal-ordinary.png,False
US-010,US-010-social-ticket-error-normal-ordinary,state,"{""manifestId"": ""US-010"", ""readTarget"": ""social.ticket"", ""state"": ""error"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.ticket""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-010-social-ticket-error-normal-ordinary.png,False
US-010,US-010-social-ticket-loading-normal-ordinary,state,"{""manifestId"": ""US-010"", ""readTarget"": ""social.ticket"", ""state"": ""loading"", ""variant"": ""normal"", ""role"": ""ordinary"", ""readCalls"": [""social.ticket""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-010-social-ticket-loading-normal-ordinary.png,False
US-010,US-010-social-ticket-normal-ticket-closed-ordinary,state,"{""manifestId"": ""US-010"", ""readTarget"": ""social.ticket"", ""state"": ""normal"", ""variant"": ""ticket-closed"", ""role"": ""ordinary"", ""readCalls"": [""social.ticket""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-010-social-ticket-normal-ticket-closed-ordinary.png,False
US-010,US-010-social-ticket-normal-ticket-resolved-ordinary,state,"{""manifestId"": ""US-010"", ""readTarget"": ""social.ticket"", ""state"": ""normal"", ""variant"": ""ticket-resolved"", ""role"": ""ordinary"", ""readCalls"": [""social.ticket""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-010-social-ticket-normal-ticket-resolved-ordinary.png,False
US-010,US-010-social-ticket-normal-ticket-waitingUser-ordinary,state,"{""manifestId"": ""US-010"", ""readTarget"": ""social.ticket"", ""state"": ""normal"", ""variant"": ""ticket-waitingUser"", ""role"": ""ordinary"", ""readCalls"": [""social.ticket""], ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/finish123-complete-states/390x844-text1.0/US-010-social-ticket-normal-ticket-waitingUser-ordinary.png,False
CM-003,CM-003-extra-android,supplement,"{""manifestId"": ""CM-003"", ""state"": ""android"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/CM-003-extra-android.png,False
CM-003,CM-003-extra-ios,supplement,"{""manifestId"": ""CM-003"", ""state"": ""ios"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/CM-003-extra-ios.png,False
CM-003,CM-003-extra-unavailable,supplement,"{""manifestId"": ""CM-003"", ""state"": ""unavailable"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/CM-003-extra-unavailable.png,False
CM-006,CM-006-extra-error,supplement,"{""manifestId"": ""CM-006"", ""state"": ""error"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/CM-006-extra-error.png,False
CM-006,CM-006-extra-loading,supplement,"{""manifestId"": ""CM-006"", ""state"": ""loading"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/CM-006-extra-loading.png,False
CM-006,CM-006-extra-normal,supplement,"{""manifestId"": ""CM-006"", ""state"": ""normal"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/CM-006-extra-normal.png,False
RM-010,RM-010-extra-denied,supplement,"{""manifestId"": ""RM-010"", ""state"": ""denied"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-010-extra-denied.png,False
RM-010,RM-010-extra-listener,supplement,"{""manifestId"": ""RM-010"", ""state"": ""listener"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-010-extra-listener.png,False
RM-010,RM-010-extra-loading,supplement,"{""manifestId"": ""RM-010"", ""state"": ""loading"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-010-extra-loading.png,False
RM-010,RM-010-extra-speaker,supplement,"{""manifestId"": ""RM-010"", ""state"": ""speaker"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-010-extra-speaker.png,False
RM-010,RM-010-extra-unavailable,supplement,"{""manifestId"": ""RM-010"", ""state"": ""unavailable"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-010-extra-unavailable.png,False
RM-011,RM-011-extra-degraded,supplement,"{""manifestId"": ""RM-011"", ""state"": ""degraded"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-011-extra-degraded.png,False
